date,country,region,place_type,geo_code,cases,deaths
2020-04-02,England,Lambeth,utla,E09000022,508,
2020-04-01,England,Lambeth,utla,E09000022,462,
2020-03-31,England,Lambeth,utla,E09000022,418,
2020-03-30,England,Lambeth,utla,E09000022,366,
2020-03-29,England,Lambeth,utla,E09000022,358,
2020-03-28,England,Lambeth,utla,E09000022,318,
2020-03-27,England,Lambeth,utla,E09000022,276,
2020-03-26,England,Lambeth,utla,E09000022,248,
2020-03-25,England,Lambeth,utla,E09000022,212,
2020-03-24,England,Lambeth,utla,E09000022,188,
2020-03-23,England,Lambeth,utla,E09000022,134,
2020-03-22,England,Lambeth,utla,E09000022,127,
2020-03-21,England,Lambeth,utla,E09000022,118,
2020-03-20,England,Lambeth,utla,E09000022,103,
2020-03-19,England,Lambeth,utla,E09000022,81,
2020-03-18,England,Lambeth,utla,E09000022,61,
2020-03-17,England,Lambeth,utla,E09000022,43,
2020-03-16,England,Lambeth,utla,E09000022,26,
2020-03-15,England,Lambeth,utla,E09000022,26,
2020-03-14,England,Lambeth,utla,E09000022,25,
2020-03-13,England,Lambeth,utla,E09000022,9,
2020-03-12,England,Lambeth,utla,E09000022,7,
2020-03-11,England,Lambeth,utla,E09000022,5,
2020-03-10,England,Lambeth,utla,E09000022,4,
2020-03-09,England,Lambeth,utla,E09000022,3,
2020-03-08,England,Lambeth,utla,E09000022,3,
2020-03-07,England,Lambeth,utla,E09000022,2,
2020-03-06,England,Lambeth,utla,E09000022,,
2020-03-05,England,Lambeth,utla,E09000022,,
2020-03-04,England,Lambeth,utla,E09000022,,
2020-03-03,England,Lambeth,utla,E09000022,,
2020-03-02,England,Lambeth,utla,E09000022,,
2020-03-01,England,Lambeth,utla,E09000022,,
2020-02-29,England,Lambeth,utla,E09000022,,
2020-02-28,England,Lambeth,utla,E09000022,,
2020-02-27,England,Lambeth,utla,E09000022,,
2020-02-26,England,Lambeth,utla,E09000022,,
2020-02-25,England,Lambeth,utla,E09000022,,
2020-04-06,England,Lancashire,utla,E10000017,838,
2020-04-05,England,Lancashire,utla,E10000017,726,
2020-04-04,England,Lancashire,utla,E10000017,642,
2020-04-03,England,Lancashire,utla,E10000017,536,
2020-04-02,England,Lancashire,utla,E10000017,463,
2020-04-01,England,Lancashire,utla,E10000017,368,
2020-03-31,England,Lancashire,utla,E10000017,313,
2020-03-30,England,Lancashire,utla,E10000017,278,
2020-03-29,England,Lancashire,utla,E10000017,231,
2020-03-28,England,Lancashire,utla,E10000017,167,
2020-03-27,England,Lancashire,utla,E10000017,141,
2020-03-26,England,Lancashire,utla,E10000017,102,
2020-03-25,England,Lancashire,utla,E10000017,78,
2020-03-24,England,Lancashire,utla,E10000017,71,
2020-03-23,England,Lancashire,utla,E10000017,59,
2020-03-22,England,Lancashire,utla,E10000017,44,
2020-03-21,England,Lancashire,utla,E10000017,30,
2020-03-20,England,Lancashire,utla,E10000017,26,
2020-03-19,England,Lancashire,utla,E10000017,24,
2020-03-18,England,Lancashire,utla,E10000017,15,
2020-03-17,England,Lancashire,utla,E10000017,15,
2020-03-16,England,Lancashire,utla,E10000017,8,
2020-03-15,England,Lancashire,utla,E10000017,6,
2020-03-14,England,Lancashire,utla,E10000017,6,
2020-03-13,England,Lancashire,utla,E10000017,6,
2020-03-12,England,Lancashire,utla,E10000017,5,
2020-03-11,England,Lancashire,utla,E10000017,5,
2020-03-10,England,Lancashire,utla,E10000017,4,
2020-03-09,England,Lancashire,utla,E10000017,4,
2020-03-08,England,Lancashire,utla,E10000017,4,
2020-03-07,England,Lancashire,utla,E10000017,2,
2020-03-06,England,Lancashire,utla,E10000017,,
2020-03-05,England,Lancashire,utla,E10000017,,
2020-03-04,England,Lancashire,utla,E10000017,,
2020-03-03,England,Lancashire,utla,E10000017,,
2020-03-02,England,Lancashire,utla,E10000017,,
2020-03-01,England,Lancashire,utla,E10000017,,
2020-02-29,England,Lancashire,utla,E10000017,,
2020-02-28,England,Lancashire,utla,E10000017,,
2020-02-27,England,Lancashire,utla,E10000017,,
2020-02-26,England,Lancashire,utla,E10000017,,
2020-02-25,England,Lancashire,utla,E10000017,,
2020-04-06,England,Leeds,utla,E08000035,325,
2020-04-05,England,Leeds,utla,E08000035,296,
2020-04-04,England,Leeds,utla,E08000035,272,
2020-04-03,England,Leeds,utla,E08000035,219,
2020-04-02,England,Leeds,utla,E08000035,203,
2020-04-01,England,Leeds,utla,E08000035,192,
2020-03-31,England,Leeds,utla,E08000035,150,
2020-03-30,England,Leeds,utla,E08000035,129,
2020-03-29,England,Leeds,utla,E08000035,113,
2020-03-28,England,Leeds,utla,E08000035,95,
2020-03-27,England,Leeds,utla,E08000035,80,
2020-03-26,England,Leeds,utla,E08000035,67,
2020-03-25,England,Leeds,utla,E08000035,53,
2020-03-24,England,Leeds,utla,E08000035,42,
2020-03-23,England,Leeds,utla,E08000035,35,
2020-03-22,England,Leeds,utla,E08000035,29,
2020-03-21,England,Leeds,utla,E08000035,20,
2020-03-20,England,Leeds,utla,E08000035,17,
2020-03-19,England,Leeds,utla,E08000035,15,
2020-03-18,England,Leeds,utla,E08000035,12,
2020-03-17,England,Leeds,utla,E08000035,11,
2020-03-16,England,Leeds,utla,E08000035,14,
2020-03-15,England,Leeds,utla,E08000035,19,
2020-03-14,England,Leeds,utla,E08000035,9,
2020-03-13,England,Leeds,utla,E08000035,7,
2020-03-12,England,Leeds,utla,E08000035,7,
2020-03-11,England,Leeds,utla,E08000035,5,
2020-03-10,England,Leeds,utla,E08000035,5,
2020-03-09,England,Leeds,utla,E08000035,5,
2020-03-08,England,Leeds,utla,E08000035,3,
2020-03-07,England,Leeds,utla,E08000035,3,
2020-03-06,England,Leeds,utla,E08000035,,
2020-03-05,England,Leeds,utla,E08000035,,
2020-03-04,England,Leeds,utla,E08000035,,
2020-03-03,England,Leeds,utla,E08000035,,
2020-03-02,England,Leeds,utla,E08000035,,
2020-03-01,England,Leeds,utla,E08000035,,
2020-02-29,England,Leeds,utla,E08000035,,
2020-02-28,England,Leeds,utla,E08000035,,
2020-02-27,England,Leeds,utla,E08000035,,
2020-02-26,England,Leeds,utla,E08000035,,
2020-02-25,England,Leeds,utla,E08000035,,
2020-04-06,England,Leicester,utla,E06000016,211,
2020-04-05,England,Leicester,utla,E06000016,195,
2020-04-04,England,Leicester,utla,E06000016,159,
2020-04-03,England,Leicester,utla,E06000016,149,
2020-04-02,England,Leicester,utla,E06000016,107,
2020-04-01,England,Leicester,utla,E06000016,101,
2020-03-31,England,Leicester,utla,E06000016,89,
2020-03-30,England,Leicester,utla,E06000016,65,
2020-03-29,England,Leicester,utla,E06000016,65,
2020-03-28,England,Leicester,utla,E06000016,65,
2020-03-27,England,Leicester,utla,E06000016,61,
2020-03-26,England,Leicester,utla,E06000016,45,
2020-03-25,England,Leicester,utla,E06000016,32,
2020-03-24,England,Leicester,utla,E06000016,24,
2020-03-23,England,Leicester,utla,E06000016,22,
2020-03-22,England,Leicester,utla,E06000016,19,
2020-03-21,England,Leicester,utla,E06000016,14,
2020-03-20,England,Leicester,utla,E06000016,11,
2020-03-19,England,Leicester,utla,E06000016,5,
2020-03-18,England,Leicester,utla,E06000016,3,
2020-03-17,England,Leicester,utla,E06000016,0,
2020-03-16,England,Leicester,utla,E06000016,1,
2020-03-15,England,Leicester,utla,E06000016,2,
2020-03-14,England,Leicester,utla,E06000016,2,
2020-03-13,England,Leicester,utla,E06000016,2,
2020-03-12,England,Leicester,utla,E06000016,2,
2020-03-11,England,Leicester,utla,E06000016,0,
2020-03-10,England,Leicester,utla,E06000016,0,
2020-03-09,England,Leicester,utla,E06000016,0,
2020-03-08,England,Leicester,utla,E06000016,0,
2020-03-07,England,Leicester,utla,E06000016,0,
2020-03-06,England,Leicester,utla,E06000016,,
2020-03-05,England,Leicester,utla,E06000016,,
2020-03-04,England,Leicester,utla,E06000016,,
2020-03-03,England,Leicester,utla,E06000016,,
2020-03-02,England,Leicester,utla,E06000016,,
2020-03-01,England,Leicester,utla,E06000016,,
2020-02-29,England,Leicester,utla,E06000016,,
2020-02-28,England,Leicester,utla,E06000016,,
2020-02-27,England,Leicester,utla,E06000016,,
2020-02-26,England,Leicester,utla,E06000016,,
2020-02-25,England,Leicester,utla,E06000016,,
2020-04-06,England,Leicestershire,utla,E10000018,338,
2020-04-05,England,Leicestershire,utla,E10000018,311,
2020-04-04,England,Leicestershire,utla,E10000018,277,
2020-04-03,England,Leicestershire,utla,E10000018,267,
2020-04-02,England,Leicestershire,utla,E10000018,201,
2020-04-01,England,Leicestershire,utla,E10000018,187,
2020-03-31,England,Leicestershire,utla,E10000018,170,
2020-03-30,England,Leicestershire,utla,E10000018,146,
2020-03-29,England,Leicestershire,utla,E10000018,141,
2020-03-28,England,Leicestershire,utla,E10000018,136,
2020-03-27,England,Leicestershire,utla,E10000018,128,
2020-03-26,England,Leicestershire,utla,E10000018,98,
2020-03-25,England,Leicestershire,utla,E10000018,80,
2020-03-24,England,Leicestershire,utla,E10000018,65,
2020-03-23,England,Leicestershire,utla,E10000018,53,
2020-03-22,England,Leicestershire,utla,E10000018,43,
2020-03-21,England,Leicestershire,utla,E10000018,29,
2020-03-20,England,Leicestershire,utla,E10000018,20,
2020-03-19,England,Leicestershire,utla,E10000018,17,
2020-03-18,England,Leicestershire,utla,E10000018,14,
2020-03-17,England,Leicestershire,utla,E10000018,7,
2020-03-16,England,Leicestershire,utla,E10000018,5,
2020-03-15,England,Leicestershire,utla,E10000018,6,
2020-03-14,England,Leicestershire,utla,E10000018,4,
2020-03-13,England,Leicestershire,utla,E10000018,3,
2020-03-12,England,Leicestershire,utla,E10000018,2,
2020-03-11,England,Leicestershire,utla,E10000018,2,
2020-03-10,England,Leicestershire,utla,E10000018,2,
2020-03-09,England,Leicestershire,utla,E10000018,2,
2020-03-08,England,Leicestershire,utla,E10000018,1,
2020-03-07,England,Leicestershire,utla,E10000018,1,
2020-03-06,England,Leicestershire,utla,E10000018,,
2020-03-05,England,Leicestershire,utla,E10000018,,
2020-03-04,England,Leicestershire,utla,E10000018,,
2020-03-03,England,Leicestershire,utla,E10000018,,
2020-03-02,England,Leicestershire,utla,E10000018,,
2020-03-01,England,Leicestershire,utla,E10000018,,
2020-02-29,England,Leicestershire,utla,E10000018,,
2020-02-28,England,Leicestershire,utla,E10000018,,
2020-02-27,England,Leicestershire,utla,E10000018,,
2020-02-26,England,Leicestershire,utla,E10000018,,
2020-02-25,England,Leicestershire,utla,E10000018,,
2020-04-06,England,Lewisham,utla,E09000023,490,
2020-04-05,England,Lewisham,utla,E09000023,477,
2020-04-04,England,Lewisham,utla,E09000023,408,
2020-04-03,England,Lewisham,utla,E09000023,401,
2020-04-02,England,Lewisham,utla,E09000023,346,
2020-04-01,England,Lewisham,utla,E09000023,285,
2020-03-31,England,Lewisham,utla,E09000023,275,
2020-03-30,England,Lewisham,utla,E09000023,248,
2020-03-29,England,Lewisham,utla,E09000023,218,
2020-03-28,England,Lewisham,utla,E09000023,188,
2020-03-27,England,Lewisham,utla,E09000023,158,
2020-03-26,England,Lewisham,utla,E09000023,144,
2020-03-25,England,Lewisham,utla,E09000023,114,
2020-03-24,England,Lewisham,utla,E09000023,97,
2020-03-23,England,Lewisham,utla,E09000023,86,
2020-03-22,England,Lewisham,utla,E09000023,67,
2020-03-21,England,Lewisham,utla,E09000023,60,
2020-03-20,England,Lewisham,utla,E09000023,47,
2020-03-19,England,Lewisham,utla,E09000023,39,
2020-03-18,England,Lewisham,utla,E09000023,22,
2020-03-17,England,Lewisham,utla,E09000023,18,
2020-03-16,England,Lewisham,utla,E09000023,17,
2020-03-15,England,Lewisham,utla,E09000023,11,
2020-03-14,England,Lewisham,utla,E09000023,6,
2020-03-13,England,Lewisham,utla,E09000023,5,
2020-03-12,England,Lewisham,utla,E09000023,5,
2020-03-11,England,Lewisham,utla,E09000023,3,
2020-03-10,England,Lewisham,utla,E09000023,3,
2020-03-09,England,Lewisham,utla,E09000023,3,
2020-03-08,England,Lewisham,utla,E09000023,3,
2020-03-07,England,Lewisham,utla,E09000023,2,
2020-03-06,England,Lewisham,utla,E09000023,,
2020-03-05,England,Lewisham,utla,E09000023,,
2020-03-04,England,Lewisham,utla,E09000023,,
2020-03-03,England,Lewisham,utla,E09000023,,
2020-03-02,England,Lewisham,utla,E09000023,,
2020-03-01,England,Lewisham,utla,E09000023,,
2020-02-29,England,Lewisham,utla,E09000023,,
2020-02-28,England,Lewisham,utla,E09000023,,
2020-02-27,England,Lewisham,utla,E09000023,,
2020-02-26,England,Lewisham,utla,E09000023,,
2020-02-25,England,Lewisham,utla,E09000023,,
2020-04-06,England,Lincolnshire,utla,E10000019,275,
2020-04-05,England,Lincolnshire,utla,E10000019,252,
2020-04-04,England,Lincolnshire,utla,E10000019,223,
2020-04-03,England,Lincolnshire,utla,E10000019,182,
2020-04-02,England,Lincolnshire,utla,E10000019,153,
2020-04-01,England,Lincolnshire,utla,E10000019,133,
2020-03-31,England,Lincolnshire,utla,E10000019,104,
2020-03-30,England,Lincolnshire,utla,E10000019,78,
2020-03-29,England,Lincolnshire,utla,E10000019,72,
2020-03-28,England,Lincolnshire,utla,E10000019,53,
2020-03-27,England,Lincolnshire,utla,E10000019,39,
2020-03-26,England,Lincolnshire,utla,E10000019,32,
2020-03-25,England,Lincolnshire,utla,E10000019,31,
2020-03-24,England,Lincolnshire,utla,E10000019,24,
2020-03-23,England,Lincolnshire,utla,E10000019,20,
2020-03-22,England,Lincolnshire,utla,E10000019,14,
2020-03-21,England,Lincolnshire,utla,E10000019,9,
2020-03-20,England,Lincolnshire,utla,E10000019,9,
2020-03-19,England,Lincolnshire,utla,E10000019,7,
2020-03-18,England,Lincolnshire,utla,E10000019,7,
2020-03-17,England,Lincolnshire,utla,E10000019,4,
2020-03-16,England,Lincolnshire,utla,E10000019,4,
2020-03-15,England,Lincolnshire,utla,E10000019,4,
2020-03-14,England,Lincolnshire,utla,E10000019,3,
2020-03-13,England,Lincolnshire,utla,E10000019,1,
2020-03-12,England,Lincolnshire,utla,E10000019,1,
2020-03-11,England,Lincolnshire,utla,E10000019,1,
2020-03-10,England,Lincolnshire,utla,E10000019,1,
2020-03-09,England,Lincolnshire,utla,E10000019,1,
2020-03-08,England,Lincolnshire,utla,E10000019,1,
2020-03-07,England,Lincolnshire,utla,E10000019,1,
2020-03-06,England,Lincolnshire,utla,E10000019,,
2020-03-05,England,Lincolnshire,utla,E10000019,,
2020-03-04,England,Lincolnshire,utla,E10000019,,
2020-03-03,England,Lincolnshire,utla,E10000019,,
2020-03-02,England,Lincolnshire,utla,E10000019,,
2020-03-01,England,Lincolnshire,utla,E10000019,,
2020-02-29,England,Lincolnshire,utla,E10000019,,
2020-02-28,England,Lincolnshire,utla,E10000019,,
2020-02-27,England,Lincolnshire,utla,E10000019,,
2020-02-26,England,Lincolnshire,utla,E10000019,,
2020-02-25,England,Lincolnshire,utla,E10000019,,
2020-04-06,England,Liverpool,utla,E08000012,510,
2020-04-05,England,Liverpool,utla,E08000012,455,
2020-04-04,England,Liverpool,utla,E08000012,387,
2020-04-03,England,Liverpool,utla,E08000012,342,
2020-04-02,England,Liverpool,utla,E08000012,309,
2020-04-01,England,Liverpool,utla,E08000012,262,
2020-03-31,England,Liverpool,utla,E08000012,217,
2020-03-30,England,Liverpool,utla,E08000012,197,
2020-03-29,England,Liverpool,utla,E08000012,157,
2020-03-28,England,Liverpool,utla,E08000012,132,
2020-03-27,England,Liverpool,utla,E08000012,100,
2020-03-26,England,Liverpool,utla,E08000012,72,
2020-03-25,England,Liverpool,utla,E08000012,57,
2020-03-24,England,Liverpool,utla,E08000012,41,
2020-03-23,England,Liverpool,utla,E08000012,35,
2020-03-22,England,Liverpool,utla,E08000012,22,
2020-03-21,England,Liverpool,utla,E08000012,18,
2020-03-20,England,Liverpool,utla,E08000012,14,
2020-03-19,England,Liverpool,utla,E08000012,13,
2020-03-18,England,Liverpool,utla,E08000012,12,
2020-03-17,England,Liverpool,utla,E08000012,11,
2020-03-16,England,Liverpool,utla,E08000012,6,
2020-03-15,England,Liverpool,utla,E08000012,9,
2020-03-14,England,Liverpool,utla,E08000012,6,
2020-03-13,England,Liverpool,utla,E08000012,8,
2020-03-12,England,Liverpool,utla,E08000012,8,
2020-03-11,England,Liverpool,utla,E08000012,6,
2020-03-10,England,Liverpool,utla,E08000012,5,
2020-03-09,England,Liverpool,utla,E08000012,5,
2020-03-08,England,Liverpool,utla,E08000012,4,
2020-03-07,England,Liverpool,utla,E08000012,3,
2020-03-06,England,Liverpool,utla,E08000012,,
2020-03-05,England,Liverpool,utla,E08000012,,
2020-03-04,England,Liverpool,utla,E08000012,,
2020-03-03,England,Liverpool,utla,E08000012,,
2020-03-02,England,Liverpool,utla,E08000012,,
2020-03-01,England,Liverpool,utla,E08000012,,
2020-02-29,England,Liverpool,utla,E08000012,,
2020-02-28,England,Liverpool,utla,E08000012,,
2020-02-27,England,Liverpool,utla,E08000012,,
2020-02-26,England,Liverpool,utla,E08000012,,
2020-02-25,England,Liverpool,utla,E08000012,,
2020-04-06,England,London,nhsr,E40000003,12636,
2020-04-05,England,London,nhsr,E40000003,11978,
2020-04-04,England,London,nhsr,E40000003,10764,
2020-04-03,England,London,nhsr,E40000003,10247,
2020-04-02,England,London,nhsr,E40000003,9291,
2020-04-01,England,London,nhsr,E40000003,8341,
2020-03-31,England,London,nhsr,E40000003,7121,
2020-03-30,England,London,nhsr,E40000003,6521,
2020-03-29,England,London,nhsr,E40000003,5957,
2020-03-28,England,London,nhsr,E40000003,5299,
2020-03-27,England,London,nhsr,E40000003,4637,
2020-03-26,England,London,nhsr,E40000003,3919,
2020-03-25,England,London,nhsr,E40000003,3247,
2020-03-24,England,London,nhsr,E40000003,2872,
2020-03-23,England,London,nhsr,E40000003,2433,
2020-03-22,England,London,nhsr,E40000003,2189,
2020-03-21,England,London,nhsr,E40000003,1965,
2020-03-20,England,London,nhsr,E40000003,1588,
2020-03-19,England,London,nhsr,E40000003,1221,
2020-03-18,England,London,nhsr,E40000003,953,
2020-03-17,England,London,nhsr,E40000003,621,
2020-03-16,England,London,nhsr,E40000003,480,
2020-03-15,England,London,nhsr,E40000003,407,
2020-03-14,England,London,nhsr,E40000003,313,
2020-03-13,England,London,nhsr,E40000003,167,
2020-03-12,England,London,nhsr,E40000003,136,
2020-03-11,England,London,nhsr,E40000003,104,
2020-03-10,England,London,nhsr,E40000003,91,
2020-03-09,England,London,nhsr,E40000003,61,
2020-03-08,England,London,nhsr,E40000003,51,
2020-03-07,England,London,nhsr,E40000003,38,
2020-03-06,England,London,nhsr,E40000003,29,
2020-03-05,England,London,nhsr,E40000003,25,
2020-03-04,England,London,nhsr,E40000003,,
2020-03-03,England,London,nhsr,E40000003,,
2020-03-02,England,London,nhsr,E40000003,,
2020-03-01,England,London,nhsr,E40000003,,
2020-02-29,England,London,nhsr,E40000003,,
2020-02-28,England,London,nhsr,E40000003,,
2020-02-27,England,London,nhsr,E40000003,,
2020-02-26,England,London,nhsr,E40000003,,
2020-02-25,England,London,nhsr,E40000003,,
2020-04-06,England,Luton,utla,E06000032,167,
2020-04-05,England,Luton,utla,E06000032,163,
2020-04-04,England,Luton,utla,E06000032,128,
2020-04-03,England,Luton,utla,E06000032,116,
2020-04-02,England,Luton,utla,E06000032,115,
2020-04-01,England,Luton,utla,E06000032,91,
2020-03-31,England,Luton,utla,E06000032,86,
2020-03-30,England,Luton,utla,E06000032,69,
2020-03-29,England,Luton,utla,E06000032,63,
2020-03-28,England,Luton,utla,E06000032,53,
2020-03-27,England,Luton,utla,E06000032,47,
2020-03-26,England,Luton,utla,E06000032,30,
2020-03-25,England,Luton,utla,E06000032,29,
2020-03-24,England,Luton,utla,E06000032,19,
2020-03-23,England,Luton,utla,E06000032,15,
2020-03-22,England,Luton,utla,E06000032,8,
2020-03-21,England,Luton,utla,E06000032,5,
2020-03-20,England,Luton,utla,E06000032,4,
2020-03-19,England,Luton,utla,E06000032,3,
2020-03-18,England,Luton,utla,E06000032,3,
2020-03-17,England,Luton,utla,E06000032,3,
2020-03-16,England,Luton,utla,E06000032,3,
2020-03-15,England,Luton,utla,E06000032,2,
2020-03-14,England,Luton,utla,E06000032,3,
2020-03-13,England,Luton,utla,E06000032,3,
2020-03-12,England,Luton,utla,E06000032,2,
2020-03-11,England,Luton,utla,E06000032,2,
2020-03-10,England,Luton,utla,E06000032,2,
2020-03-09,England,Luton,utla,E06000032,2,
2020-03-08,England,Luton,utla,E06000032,2,
2020-03-07,England,Luton,utla,E06000032,2,
2020-03-06,England,Luton,utla,E06000032,,
2020-03-05,England,Luton,utla,E06000032,,
2020-03-04,England,Luton,utla,E06000032,,
2020-03-03,England,Luton,utla,E06000032,,
2020-03-02,England,Luton,utla,E06000032,,
2020-03-01,England,Luton,utla,E06000032,,
2020-02-29,England,Luton,utla,E06000032,,
2020-02-28,England,Luton,utla,E06000032,,
2020-02-27,England,Luton,utla,E06000032,,
2020-02-26,England,Luton,utla,E06000032,,
2020-02-25,England,Luton,utla,E06000032,,
2020-04-06,England,Manchester,utla,E08000003,323,
2020-04-05,England,Manchester,utla,E08000003,293,
2020-04-04,England,Manchester,utla,E08000003,252,
2020-04-03,England,Manchester,utla,E08000003,224,
2020-04-02,England,Manchester,utla,E08000003,195,
2020-04-01,England,Manchester,utla,E08000003,155,
2020-03-31,England,Manchester,utla,E08000003,126,
2020-03-30,England,Manchester,utla,E08000003,109,
2020-03-29,England,Manchester,utla,E08000003,91,
2020-03-28,England,Manchester,utla,E08000003,76,
2020-03-27,England,Manchester,utla,E08000003,63,
2020-03-26,England,Manchester,utla,E08000003,55,
2020-03-25,England,Manchester,utla,E08000003,45,
2020-03-24,England,Manchester,utla,E08000003,41,
2020-03-23,England,Manchester,utla,E08000003,37,
2020-03-22,England,Manchester,utla,E08000003,31,
2020-03-21,England,Manchester,utla,E08000003,28,
2020-03-20,England,Manchester,utla,E08000003,26,
2020-03-19,England,Manchester,utla,E08000003,21,
2020-03-18,England,Manchester,utla,E08000003,18,
2020-03-17,England,Manchester,utla,E08000003,14,
2020-03-16,England,Manchester,utla,E08000003,8,
2020-03-15,England,Manchester,utla,E08000003,9,
2020-03-14,England,Manchester,utla,E08000003,9,
2020-03-13,England,Manchester,utla,E08000003,7,
2020-03-12,England,Manchester,utla,E08000003,7,
2020-03-11,England,Manchester,utla,E08000003,5,
2020-03-10,England,Manchester,utla,E08000003,5,
2020-03-09,England,Manchester,utla,E08000003,5,
2020-03-08,England,Manchester,utla,E08000003,5,
2020-03-07,England,Manchester,utla,E08000003,5,
2020-03-06,England,Manchester,utla,E08000003,,
2020-03-05,England,Manchester,utla,E08000003,,
2020-03-04,England,Manchester,utla,E08000003,,
2020-03-03,England,Manchester,utla,E08000003,,
2020-03-02,England,Manchester,utla,E08000003,,
2020-03-01,England,Manchester,utla,E08000003,,
2020-02-29,England,Manchester,utla,E08000003,,
2020-02-28,England,Manchester,utla,E08000003,,
2020-02-27,England,Manchester,utla,E08000003,,
2020-02-26,England,Manchester,utla,E08000003,,
2020-02-25,England,Manchester,utla,E08000003,,
2020-04-06,England,Medway,utla,E06000035,153,
2020-04-05,England,Medway,utla,E06000035,153,
2020-04-04,England,Medway,utla,E06000035,144,
2020-04-03,England,Medway,utla,E06000035,116,
2020-04-02,England,Medway,utla,E06000035,110,
2020-04-01,England,Medway,utla,E06000035,98,
2020-03-31,England,Medway,utla,E06000035,78,
2020-03-30,England,Medway,utla,E06000035,72,
2020-03-29,England,Medway,utla,E06000035,57,
2020-03-28,England,Medway,utla,E06000035,50,
2020-03-27,England,Medway,utla,E06000035,48,
2020-03-26,England,Medway,utla,E06000035,32,
2020-03-25,England,Medway,utla,E06000035,25,
2020-03-24,England,Medway,utla,E06000035,19,
2020-03-23,England,Medway,utla,E06000035,15,
2020-03-22,England,Medway,utla,E06000035,11,
2020-03-21,England,Medway,utla,E06000035,11,
2020-03-20,England,Medway,utla,E06000035,11,
2020-03-19,England,Medway,utla,E06000035,8,
2020-03-18,England,Medway,utla,E06000035,4,
2020-03-17,England,Medway,utla,E06000035,4,
2020-03-16,England,Medway,utla,E06000035,2,
2020-03-15,England,Medway,utla,E06000035,2,
2020-03-14,England,Medway,utla,E06000035,2,
2020-03-13,England,Medway,utla,E06000035,2,
2020-03-12,England,Medway,utla,E06000035,2,
2020-03-11,England,Medway,utla,E06000035,2,
2020-03-10,England,Medway,utla,E06000035,2,
2020-03-09,England,Medway,utla,E06000035,2,
2020-03-08,England,Medway,utla,E06000035,2,
2020-03-07,England,Medway,utla,E06000035,2,
2020-03-06,England,Medway,utla,E06000035,,
2020-03-05,England,Medway,utla,E06000035,,
2020-03-04,England,Medway,utla,E06000035,,
2020-03-03,England,Medway,utla,E06000035,,
2020-03-02,England,Medway,utla,E06000035,,
2020-03-01,England,Medway,utla,E06000035,,
2020-02-29,England,Medway,utla,E06000035,,
2020-02-28,England,Medway,utla,E06000035,,
2020-02-27,England,Medway,utla,E06000035,,
2020-02-26,England,Medway,utla,E06000035,,
2020-02-25,England,Medway,utla,E06000035,,
2020-04-06,England,Merton,utla,E09000024,316,
2020-04-05,England,Merton,utla,E09000024,293,
2020-04-04,England,Merton,utla,E09000024,271,
2020-04-03,England,Merton,utla,E09000024,262,
2020-04-02,England,Merton,utla,E09000024,235,
2020-04-01,England,Merton,utla,E09000024,208,
2020-03-31,England,Merton,utla,E09000024,186,
2020-03-30,England,Merton,utla,E09000024,172,
2020-03-29,England,Merton,utla,E09000024,161,
2020-03-28,England,Merton,utla,E09000024,141,
2020-03-27,England,Merton,utla,E09000024,128,
2020-03-26,England,Merton,utla,E09000024,108,
2020-03-25,England,Merton,utla,E09000024,98,
2020-03-24,England,Merton,utla,E09000024,84,
2020-03-23,England,Merton,utla,E09000024,57,
2020-03-22,England,Merton,utla,E09000024,56,
2020-03-21,England,Merton,utla,E09000024,56,
2020-03-20,England,Merton,utla,E09000024,45,
2020-03-19,England,Merton,utla,E09000024,39,
2020-03-18,England,Merton,utla,E09000024,34,
2020-03-17,England,Merton,utla,E09000024,13,
2020-03-16,England,Merton,utla,E09000024,12,
2020-03-15,England,Merton,utla,E09000024,9,
2020-03-14,England,Merton,utla,E09000024,5,
2020-03-13,England,Merton,utla,E09000024,4,
2020-03-12,England,Merton,utla,E09000024,2,
2020-03-11,England,Merton,utla,E09000024,2,
2020-03-10,England,Merton,utla,E09000024,2,
2020-03-09,England,Merton,utla,E09000024,1,
2020-03-08,England,Merton,utla,E09000024,1,
2020-03-07,England,Merton,utla,E09000024,1,
2020-03-06,England,Merton,utla,E09000024,,
2020-03-05,England,Merton,utla,E09000024,,
2020-03-04,England,Merton,utla,E09000024,,
2020-03-03,England,Merton,utla,E09000024,,
2020-03-02,England,Merton,utla,E09000024,,
2020-03-01,England,Merton,utla,E09000024,,
2020-02-29,England,Merton,utla,E09000024,,
2020-02-28,England,Merton,utla,E09000024,,
2020-02-27,England,Merton,utla,E09000024,,
2020-02-26,England,Merton,utla,E09000024,,
2020-02-25,England,Merton,utla,E09000024,,
2020-04-06,England,Middlesbrough,utla,E06000002,151,
2020-04-05,England,Middlesbrough,utla,E06000002,126,
2020-04-04,England,Middlesbrough,utla,E06000002,111,
2020-04-03,England,Middlesbrough,utla,E06000002,92,
2020-04-02,England,Middlesbrough,utla,E06000002,74,
2020-04-01,England,Middlesbrough,utla,E06000002,59,
2020-03-31,England,Middlesbrough,utla,E06000002,44,
2020-03-30,England,Middlesbrough,utla,E06000002,33,
2020-03-29,England,Middlesbrough,utla,E06000002,26,
2020-03-28,England,Middlesbrough,utla,E06000002,19,
2020-03-27,England,Middlesbrough,utla,E06000002,17,
2020-03-26,England,Middlesbrough,utla,E06000002,9,
