date,country,region,place_type,geo_code,cases,deaths
2020-04-11,Wales,Resident outside Wales,health_board,,42,
2020-04-11,Wales,Resident outside Wales,utla,,42,
2020-04-10,Wales,Resident outside Wales,health_board,,39,
2020-04-10,Wales,Resident outside Wales,utla,,39,
2020-04-09,Wales,Resident outside Wales,health_board,,,
2020-04-09,Wales,Resident outside Wales,utla,,,
2020-04-08,Wales,Resident outside Wales,health_board,,29,
2020-04-08,Wales,Resident outside Wales,utla,,29,
2020-04-07,Wales,Resident outside Wales,health_board,,29,
2020-04-07,Wales,Resident outside Wales,utla,,29,
2020-04-06,Wales,Resident outside Wales,health_board,,27,
2020-04-06,Wales,Resident outside Wales,utla,,27,
2020-04-05,Wales,Resident outside Wales,health_board,,27,
2020-04-05,Wales,Resident outside Wales,utla,,,
2020-04-04,Wales,Resident outside Wales,health_board,,26,
2020-04-04,Wales,Resident outside Wales,utla,,,
2020-04-03,Wales,Resident outside Wales,health_board,,21,
2020-04-03,Wales,Resident outside Wales,utla,,,
2020-04-02,Wales,Resident outside Wales,health_board,,17,
2020-04-02,Wales,Resident outside Wales,utla,,,
2020-04-01,Wales,Resident outside Wales,health_board,,14,
2020-04-01,Wales,Resident outside Wales,utla,,,
2020-03-31,Wales,Resident outside Wales,health_board,,13,
2020-03-31,Wales,Resident outside Wales,utla,,,
2020-03-30,Wales,Resident outside Wales,health_board,,12,
2020-03-30,Wales,Resident outside Wales,utla,,,
2020-03-29,Wales,Resident outside Wales,health_board,,10,
2020-03-29,Wales,Resident outside Wales,utla,,,
2020-03-28,Wales,Resident outside Wales,health_board,,6,
2020-03-28,Wales,Resident outside Wales,utla,,,
2020-03-27,Wales,Resident outside Wales,health_board,,6,
2020-03-27,Wales,Resident outside Wales,utla,,,
2020-03-26,Wales,Resident outside Wales,health_board,,5,
2020-03-26,Wales,Resident outside Wales,utla,,,
2020-03-25,Wales,Resident outside Wales,health_board,,4,
2020-03-25,Wales,Resident outside Wales,utla,,,
2020-03-24,Wales,Resident outside Wales,health_board,,3,
2020-03-24,Wales,Resident outside Wales,utla,,,
2020-03-23,Wales,Resident outside Wales,health_board,,3,
2020-03-23,Wales,Resident outside Wales,utla,,,
2020-03-22,Wales,Resident outside Wales,health_board,,3,
2020-03-22,Wales,Resident outside Wales,utla,,,
2020-03-21,Wales,Resident outside Wales,health_board,,2,
2020-03-21,Wales,Resident outside Wales,utla,,,
2020-03-20,Wales,Resident outside Wales,health_board,,,
2020-03-20,Wales,Resident outside Wales,utla,,2,
2020-03-19,Wales,Resident outside Wales,health_board,,,
2020-03-19,Wales,Resident outside Wales,utla,,,
2020-03-18,Wales,Resident outside Wales,health_board,,,
2020-03-18,Wales,Resident outside Wales,utla,,,
2020-03-17,Wales,Resident outside Wales,health_board,,,
2020-03-17,Wales,Resident outside Wales,utla,,2,
2020-03-16,Wales,Resident outside Wales,health_board,,,
2020-03-16,Wales,Resident outside Wales,utla,,,
2020-03-15,Wales,Resident outside Wales,health_board,,,
2020-03-15,Wales,Resident outside Wales,utla,,,
2020-03-14,Wales,Resident outside Wales,health_board,,,
2020-03-14,Wales,Resident outside Wales,utla,,,
2020-03-13,Wales,Resident outside Wales,health_board,,,
2020-03-13,Wales,Resident outside Wales,utla,,,
2020-03-12,Wales,Resident outside Wales,health_board,,,
2020-03-12,Wales,Resident outside Wales,utla,,,
2020-03-11,Wales,Resident outside Wales,health_board,,,
2020-03-11,Wales,Resident outside Wales,utla,,,
2020-03-10,Wales,Resident outside Wales,health_board,,,
2020-03-10,Wales,Resident outside Wales,utla,,,
2020-03-09,Wales,Resident outside Wales,health_board,,,
2020-03-09,Wales,Resident outside Wales,utla,,,
2020-03-08,Wales,Resident outside Wales,health_board,,,
2020-03-08,Wales,Resident outside Wales,utla,,,
2020-03-07,Wales,Resident outside Wales,health_board,,,
2020-03-07,Wales,Resident outside Wales,utla,,,
2020-03-06,Wales,Resident outside Wales,health_board,,,
2020-03-06,Wales,Resident outside Wales,utla,,,
2020-03-05,Wales,Resident outside Wales,health_board,,,
2020-03-05,Wales,Resident outside Wales,utla,,,
2020-03-04,Wales,Resident outside Wales,health_board,,,
2020-03-04,Wales,Resident outside Wales,utla,,,
2020-03-03,Wales,Resident outside Wales,health_board,,,
2020-03-03,Wales,Resident outside Wales,utla,,,
2020-03-02,Wales,Resident outside Wales,health_board,,,
2020-03-02,Wales,Resident outside Wales,utla,,,
2020-03-01,Wales,Resident outside Wales,health_board,,,
2020-03-01,Wales,Resident outside Wales,utla,,,
2020-02-29,Wales,Resident outside Wales,health_board,,,
2020-02-29,Wales,Resident outside Wales,utla,,,
2020-02-28,Wales,Resident outside Wales,health_board,,,
2020-02-28,Wales,Resident outside Wales,utla,,,
2020-02-27,Wales,Resident outside Wales,health_board,,,
2020-02-27,Wales,Resident outside Wales,utla,,,
2020-02-26,Wales,Resident outside Wales,health_board,,,
2020-02-26,Wales,Resident outside Wales,utla,,,
2020-02-25,Wales,Resident outside Wales,health_board,,,
2020-02-25,Wales,Resident outside Wales,utla,,,
2020-04-20,Wales,Rhondda Cynon Taf,utla,W06000016,804,
2020-04-19,Wales,Rhondda Cynon Taf,utla,W06000016,777,
2020-04-18,Wales,Rhondda Cynon Taf,utla,W06000016,709,
2020-04-17,Wales,Rhondda Cynon Taf,utla,W06000016,686,
2020-04-16,Wales,Rhondda Cynon Taf,utla,W06000016,660,
2020-04-15,Wales,Rhondda Cynon Taf,utla,W06000016,623,
2020-04-14,Wales,Rhondda Cynon Taf,utla,W06000016,607,
2020-04-13,Wales,Rhondda Cynon Taf,utla,W06000016,562,
2020-04-12,Wales,Rhondda Cynon Taf,utla,W06000016,544,
2020-04-11,Wales,Rhondda Cynon Taf,utla,W06000016,498,
2020-04-10,Wales,Rhondda Cynon Taf,utla,W06000016,454,
2020-04-09,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-04-08,Wales,Rhondda Cynon Taf,utla,W06000016,393,
2020-04-07,Wales,Rhondda Cynon Taf,utla,W06000016,365,
2020-04-06,Wales,Rhondda Cynon Taf,utla,W06000016,342,
2020-04-05,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-04-04,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-04-03,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-04-02,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-04-01,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-31,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-30,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-29,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-28,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-27,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-26,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-25,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-24,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-23,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-22,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-21,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-20,Wales,Rhondda Cynon Taf,utla,W06000016,2,
2020-03-19,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-18,Wales,Rhondda Cynon Taf,utla,W06000016,,
2020-03-17,Wales,Rhondda Cynon Taf,utla,W06000016,2,
2020-03-16,Wales,Rhondda Cynon Taf,utla,W06000016,2,
2020-03-15,Wales,Rhondda Cynon Taf,utla,W06000016,2,
2020-03-14,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-13,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-12,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-11,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-10,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-09,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-08,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-07,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-06,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-05,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-04,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-03,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-02,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-03-01,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-02-29,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-02-28,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-02-27,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-02-26,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-02-25,Wales,Rhondda Cynon Taf,utla,W06000016,0,
2020-04-20,Wales,Swansea Bay,health_board,W11000031,1133,
2020-04-19,Wales,Swansea Bay,health_board,W11000031,1081,
2020-04-18,Wales,Swansea Bay,health_board,W11000031,1022,
2020-04-17,Wales,Swansea Bay,health_board,W11000031,971,
2020-04-16,Wales,Swansea Bay,health_board,W11000031,935,
2020-04-15,Wales,Swansea Bay,health_board,W11000031,896,
2020-04-14,Wales,Swansea Bay,health_board,W11000031,833,
2020-04-13,Wales,Swansea Bay,health_board,W11000031,806,
2020-04-12,Wales,Swansea Bay,health_board,W11000031,730,
2020-04-11,Wales,Swansea Bay,health_board,W11000031,674,
2020-04-10,Wales,Swansea Bay,health_board,W11000031,608,
2020-04-09,Wales,Swansea Bay,health_board,W11000031,,
2020-04-08,Wales,Swansea Bay,health_board,W11000031,534,
2020-04-07,Wales,Swansea Bay,health_board,W11000031,490,
2020-04-06,Wales,Swansea Bay,health_board,W11000031,412,
2020-04-05,Wales,Swansea Bay,health_board,W11000031,376,
2020-04-04,Wales,Swansea Bay,health_board,W11000031,312,
2020-04-03,Wales,Swansea Bay,health_board,W11000031,273,
2020-04-02,Wales,Swansea Bay,health_board,W11000031,248,
2020-04-01,Wales,Swansea Bay,health_board,W11000031,213,
2020-03-31,Wales,Swansea Bay,health_board,W11000031,167,
2020-03-30,Wales,Swansea Bay,health_board,W11000031,157,
2020-03-29,Wales,Swansea Bay,health_board,W11000031,125,
2020-03-28,Wales,Swansea Bay,health_board,W11000031,104,
2020-03-27,Wales,Swansea Bay,health_board,W11000031,93,
2020-03-26,Wales,Swansea Bay,health_board,W11000031,75,
2020-03-25,Wales,Swansea Bay,health_board,W11000031,70,
2020-03-24,Wales,Swansea Bay,health_board,W11000031,49,
2020-03-23,Wales,Swansea Bay,health_board,W11000031,47,
2020-03-22,Wales,Swansea Bay,health_board,W11000031,47,
2020-03-21,Wales,Swansea Bay,health_board,W11000031,41,
2020-03-20,Wales,Swansea Bay,health_board,W11000031,,
2020-03-19,Wales,Swansea Bay,health_board,W11000031,33,
2020-03-18,Wales,Swansea Bay,health_board,W11000031,,
2020-03-17,Wales,Swansea Bay,health_board,W11000031,,
2020-03-16,Wales,Swansea Bay,health_board,W11000031,,
2020-03-15,Wales,Swansea Bay,health_board,W11000031,,
2020-03-14,Wales,Swansea Bay,health_board,W11000031,,
2020-03-13,Wales,Swansea Bay,health_board,W11000031,,
2020-03-12,Wales,Swansea Bay,health_board,W11000031,,
2020-03-11,Wales,Swansea Bay,health_board,W11000031,,
2020-03-10,Wales,Swansea Bay,health_board,W11000031,,
2020-03-09,Wales,Swansea Bay,health_board,W11000031,,
2020-03-08,Wales,Swansea Bay,health_board,W11000031,,
2020-03-07,Wales,Swansea Bay,health_board,W11000031,,
2020-03-06,Wales,Swansea Bay,health_board,W11000031,,
2020-03-05,Wales,Swansea Bay,health_board,W11000031,,
2020-03-04,Wales,Swansea Bay,health_board,W11000031,,
2020-03-03,Wales,Swansea Bay,health_board,W11000031,,
2020-03-02,Wales,Swansea Bay,health_board,W11000031,,
2020-03-01,Wales,Swansea Bay,health_board,W11000031,,
2020-02-29,Wales,Swansea Bay,health_board,W11000031,,
2020-02-28,Wales,Swansea Bay,health_board,W11000031,,
2020-02-27,Wales,Swansea Bay,health_board,W11000031,,
2020-02-26,Wales,Swansea Bay,health_board,W11000031,,
2020-02-25,Wales,Swansea Bay,health_board,W11000031,,
2020-04-20,Wales,Torfaen County,utla,W06000020,267,
2020-04-19,Wales,Torfaen County,utla,W06000020,259,
2020-04-18,Wales,Torfaen County,utla,W06000020,252,
2020-04-17,Wales,Torfaen County,utla,W06000020,238,
2020-04-16,Wales,Torfaen County,utla,W06000020,234,
2020-04-15,Wales,Torfaen County,utla,W06000020,231,
2020-04-14,Wales,Torfaen County,utla,W06000020,231,
2020-04-13,Wales,Torfaen County,utla,W06000020,226,
2020-04-12,Wales,Torfaen County,utla,W06000020,218,
2020-04-11,Wales,Torfaen County,utla,W06000020,210,
2020-04-10,Wales,Torfaen County,utla,W06000020,203,
2020-04-09,Wales,Torfaen County,utla,W06000020,,
2020-04-08,Wales,Torfaen County,utla,W06000020,186,
2020-04-07,Wales,Torfaen County,utla,W06000020,175,
2020-04-06,Wales,Torfaen County,utla,W06000020,168,
2020-04-05,Wales,Torfaen County,utla,W06000020,,
2020-04-04,Wales,Torfaen County,utla,W06000020,,
2020-04-03,Wales,Torfaen County,utla,W06000020,,
2020-04-02,Wales,Torfaen County,utla,W06000020,,
2020-04-01,Wales,Torfaen County,utla,W06000020,,
2020-03-31,Wales,Torfaen County,utla,W06000020,,
2020-03-30,Wales,Torfaen County,utla,W06000020,,
2020-03-29,Wales,Torfaen County,utla,W06000020,,
2020-03-28,Wales,Torfaen County,utla,W06000020,,
2020-03-27,Wales,Torfaen County,utla,W06000020,,
2020-03-26,Wales,Torfaen County,utla,W06000020,,
2020-03-25,Wales,Torfaen County,utla,W06000020,,
2020-03-24,Wales,Torfaen County,utla,W06000020,,
2020-03-23,Wales,Torfaen County,utla,W06000020,,
2020-03-22,Wales,Torfaen County,utla,W06000020,,
2020-03-21,Wales,Torfaen County,utla,W06000020,,
2020-03-20,Wales,Torfaen County,utla,W06000020,5,
2020-03-19,Wales,Torfaen County,utla,W06000020,,
2020-03-18,Wales,Torfaen County,utla,W06000020,,
2020-03-17,Wales,Torfaen County,utla,W06000020,3,
2020-03-16,Wales,Torfaen County,utla,W06000020,2,
2020-03-15,Wales,Torfaen County,utla,W06000020,2,
2020-03-14,Wales,Torfaen County,utla,W06000020,0,
2020-03-13,Wales,Torfaen County,utla,W06000020,0,
2020-03-12,Wales,Torfaen County,utla,W06000020,0,
2020-03-11,Wales,Torfaen County,utla,W06000020,0,
2020-03-10,Wales,Torfaen County,utla,W06000020,0,
2020-03-09,Wales,Torfaen County,utla,W06000020,0,
2020-03-08,Wales,Torfaen County,utla,W06000020,0,
2020-03-07,Wales,Torfaen County,utla,W06000020,0,
2020-03-06,Wales,Torfaen County,utla,W06000020,0,
2020-03-05,Wales,Torfaen County,utla,W06000020,0,
2020-03-04,Wales,Torfaen County,utla,W06000020,0,
2020-03-03,Wales,Torfaen County,utla,W06000020,0,
2020-03-02,Wales,Torfaen County,utla,W06000020,0,
2020-03-01,Wales,Torfaen County,utla,W06000020,0,
2020-02-29,Wales,Torfaen County,utla,W06000020,0,
2020-02-28,Wales,Torfaen County,utla,W06000020,0,
2020-02-27,Wales,Torfaen County,utla,W06000020,0,
2020-02-26,Wales,Torfaen County,utla,W06000020,0,
2020-02-25,Wales,Torfaen County,utla,W06000020,0,
2020-04-20,Wales,Unconfirmed,health_board,,68,
2020-04-20,Wales,Unconfirmed,utla,,68,
2020-04-19,Wales,Unconfirmed,health_board,,66,
2020-04-19,Wales,Unconfirmed,utla,,66,
2020-04-18,Wales,Unconfirmed,health_board,,61,
2020-04-18,Wales,Unconfirmed,utla,,61,
2020-04-17,Wales,Unconfirmed,health_board,,56,
2020-04-17,Wales,Unconfirmed,utla,,56,
2020-04-16,Wales,Unconfirmed,health_board,,65,
2020-04-16,Wales,Unconfirmed,utla,,65,
2020-04-15,Wales,Unconfirmed,health_board,,62,
2020-04-15,Wales,Unconfirmed,utla,,62,
2020-04-14,Wales,Unconfirmed,health_board,,59,
2020-04-14,Wales,Unconfirmed,utla,,59,
2020-04-13,Wales,Unconfirmed,health_board,,54,
2020-04-13,Wales,Unconfirmed,utla,,54,
2020-04-12,Wales,Unconfirmed,health_board,,52,
2020-04-12,Wales,Unconfirmed,utla,,52,
2020-04-11,Wales,Unconfirmed,health_board,,50,
2020-04-11,Wales,Unconfirmed,utla,,50,
2020-04-10,Wales,Unconfirmed,health_board,,50,
2020-04-10,Wales,Unconfirmed,utla,,50,
2020-04-09,Wales,Unconfirmed,health_board,,,
2020-04-09,Wales,Unconfirmed,utla,,,
2020-04-08,Wales,Unconfirmed,health_board,,46,
2020-04-08,Wales,Unconfirmed,utla,,46,
2020-04-07,Wales,Unconfirmed,health_board,,44,
2020-04-07,Wales,Unconfirmed,utla,,44,
2020-04-06,Wales,Unconfirmed,health_board,,41,
2020-04-06,Wales,Unconfirmed,utla,,41,
2020-04-05,Wales,Unconfirmed,health_board,,54,
2020-04-05,Wales,Unconfirmed,utla,,,
2020-04-04,Wales,Unconfirmed,health_board,,49,
2020-04-04,Wales,Unconfirmed,utla,,,
2020-04-03,Wales,Unconfirmed,health_board,,43,
2020-04-03,Wales,Unconfirmed,utla,,,
2020-04-02,Wales,Unconfirmed,health_board,,35,
2020-04-02,Wales,Unconfirmed,utla,,,
2020-04-01,Wales,Unconfirmed,health_board,,32,
2020-04-01,Wales,Unconfirmed,utla,,,
2020-03-31,Wales,Unconfirmed,health_board,,26,
2020-03-31,Wales,Unconfirmed,utla,,,
2020-03-30,Wales,Unconfirmed,health_board,,24,
2020-03-30,Wales,Unconfirmed,utla,,,
2020-03-29,Wales,Unconfirmed,health_board,,22,
2020-03-29,Wales,Unconfirmed,utla,,,
2020-03-28,Wales,Unconfirmed,health_board,,18,
2020-03-28,Wales,Unconfirmed,utla,,,
2020-03-27,Wales,Unconfirmed,health_board,,13,
2020-03-27,Wales,Unconfirmed,utla,,,
2020-03-26,Wales,Unconfirmed,health_board,,7,
2020-03-26,Wales,Unconfirmed,utla,,,
2020-03-25,Wales,Unconfirmed,health_board,,4,
2020-03-25,Wales,Unconfirmed,utla,,,
2020-03-24,Wales,Unconfirmed,health_board,,2,
2020-03-24,Wales,Unconfirmed,utla,,,
2020-03-23,Wales,Unconfirmed,health_board,,1,
2020-03-23,Wales,Unconfirmed,utla,,,
2020-03-22,Wales,Unconfirmed,health_board,,1,
2020-03-22,Wales,Unconfirmed,utla,,,
2020-03-21,Wales,Unconfirmed,health_board,,1,
2020-03-21,Wales,Unconfirmed,utla,,,
2020-03-20,Wales,Unconfirmed,health_board,,,
2020-03-20,Wales,Unconfirmed,utla,,1,
2020-03-19,Wales,Unconfirmed,health_board,,,
2020-03-19,Wales,Unconfirmed,utla,,,
2020-03-18,Wales,Unconfirmed,health_board,,,
2020-03-18,Wales,Unconfirmed,utla,,,
2020-03-17,Wales,Unconfirmed,health_board,,,
2020-03-17,Wales,Unconfirmed,utla,,,
2020-03-16,Wales,Unconfirmed,health_board,,,
2020-03-16,Wales,Unconfirmed,utla,,,
2020-03-15,Wales,Unconfirmed,health_board,,,
2020-03-15,Wales,Unconfirmed,utla,,,
2020-03-14,Wales,Unconfirmed,health_board,,,
2020-03-14,Wales,Unconfirmed,utla,,,
2020-03-13,Wales,Unconfirmed,health_board,,,
2020-03-13,Wales,Unconfirmed,utla,,,
2020-03-12,Wales,Unconfirmed,health_board,,,
2020-03-12,Wales,Unconfirmed,utla,,,
2020-03-11,Wales,Unconfirmed,health_board,,,
2020-03-11,Wales,Unconfirmed,utla,,,
2020-03-10,Wales,Unconfirmed,health_board,,,
2020-03-10,Wales,Unconfirmed,utla,,,
2020-03-09,Wales,Unconfirmed,health_board,,,
2020-03-09,Wales,Unconfirmed,utla,,,
2020-03-08,Wales,Unconfirmed,health_board,,,
2020-03-08,Wales,Unconfirmed,utla,,,
2020-03-07,Wales,Unconfirmed,health_board,,,
2020-03-07,Wales,Unconfirmed,utla,,,
2020-03-06,Wales,Unconfirmed,health_board,,,
2020-03-06,Wales,Unconfirmed,utla,,,
2020-03-05,Wales,Unconfirmed,health_board,,,
2020-03-05,Wales,Unconfirmed,utla,,,
2020-03-04,Wales,Unconfirmed,health_board,,,
2020-03-04,Wales,Unconfirmed,utla,,,
2020-03-03,Wales,Unconfirmed,health_board,,,
2020-03-03,Wales,Unconfirmed,utla,,,
2020-03-02,Wales,Unconfirmed,health_board,,,
2020-03-02,Wales,Unconfirmed,utla,,,
2020-03-01,Wales,Unconfirmed,health_board,,,
2020-03-01,Wales,Unconfirmed,utla,,,
2020-02-29,Wales,Unconfirmed,health_board,,,
2020-02-29,Wales,Unconfirmed,utla,,,
2020-02-28,Wales,Unconfirmed,health_board,,,
2020-02-28,Wales,Unconfirmed,utla,,,
2020-02-27,Wales,Unconfirmed,health_board,,,
2020-02-27,Wales,Unconfirmed,utla,,,
2020-02-26,Wales,Unconfirmed,health_board,,,
2020-02-26,Wales,Unconfirmed,utla,,,
2020-02-25,Wales,Unconfirmed,health_board,,,
2020-02-25,Wales,Unconfirmed,utla,,,
2020-04-20,Wales,Vale of Glamorgan,utla,W06000014,417,
2020-04-19,Wales,Vale of Glamorgan,utla,W06000014,405,
2020-04-18,Wales,Vale of Glamorgan,utla,W06000014,393,
2020-04-17,Wales,Vale of Glamorgan,utla,W06000014,378,
2020-04-16,Wales,Vale of Glamorgan,utla,W06000014,360,
2020-04-15,Wales,Vale of Glamorgan,utla,W06000014,342,
2020-04-14,Wales,Vale of Glamorgan,utla,W06000014,329,
2020-04-13,Wales,Vale of Glamorgan,utla,W06000014,324,
2020-04-12,Wales,Vale of Glamorgan,utla,W06000014,304,
2020-04-11,Wales,Vale of Glamorgan,utla,W06000014,283,
2020-04-10,Wales,Vale of Glamorgan,utla,W06000014,267,
2020-04-09,Wales,Vale of Glamorgan,utla,W06000014,,
2020-04-08,Wales,Vale of Glamorgan,utla,W06000014,236,
2020-04-07,Wales,Vale of Glamorgan,utla,W06000014,221,
2020-04-06,Wales,Vale of Glamorgan,utla,W06000014,204,
2020-04-05,Wales,Vale of Glamorgan,utla,W06000014,,
2020-04-04,Wales,Vale of Glamorgan,utla,W06000014,,
2020-04-03,Wales,Vale of Glamorgan,utla,W06000014,,
2020-04-02,Wales,Vale of Glamorgan,utla,W06000014,,
2020-04-01,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-31,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-30,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-29,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-28,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-27,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-26,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-25,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-24,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-23,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-22,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-21,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-20,Wales,Vale of Glamorgan,utla,W06000014,1,
2020-03-19,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-18,Wales,Vale of Glamorgan,utla,W06000014,,
2020-03-17,Wales,Vale of Glamorgan,utla,W06000014,1,
2020-03-16,Wales,Vale of Glamorgan,utla,W06000014,1,
2020-03-15,Wales,Vale of Glamorgan,utla,W06000014,1,
2020-03-14,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-13,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-12,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-11,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-10,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-09,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-08,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-07,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-06,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-05,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-04,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-03,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-02,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-03-01,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-02-29,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-02-28,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-02-27,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-02-26,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-02-25,Wales,Vale of Glamorgan,utla,W06000014,0,
2020-04-20,Wales,Wrexham,utla,W06000006,160,
2020-04-19,Wales,Wrexham,utla,W06000006,143,
2020-04-18,Wales,Wrexham,utla,W06000006,129,
2020-04-17,Wales,Wrexham,utla,W06000006,123,
2020-04-16,Wales,Wrexham,utla,W06000006,109,
2020-04-15,Wales,Wrexham,utla,W06000006,104,
2020-04-14,Wales,Wrexham,utla,W06000006,96,
2020-04-13,Wales,Wrexham,utla,W06000006,92,
2020-04-12,Wales,Wrexham,utla,W06000006,87,
2020-04-11,Wales,Wrexham,utla,W06000006,79,
2020-04-10,Wales,Wrexham,utla,W06000006,75,
2020-04-09,Wales,Wrexham,utla,W06000006,,
2020-04-08,Wales,Wrexham,utla,W06000006,63,
2020-04-07,Wales,Wrexham,utla,W06000006,60,
2020-04-06,Wales,Wrexham,utla,W06000006,54,
2020-04-05,Wales,Wrexham,utla,W06000006,,
2020-04-04,Wales,Wrexham,utla,W06000006,,
2020-04-03,Wales,Wrexham,utla,W06000006,,
2020-04-02,Wales,Wrexham,utla,W06000006,,
2020-04-01,Wales,Wrexham,utla,W06000006,,
2020-03-31,Wales,Wrexham,utla,W06000006,,
2020-03-30,Wales,Wrexham,utla,W06000006,,
2020-03-29,Wales,Wrexham,utla,W06000006,,
2020-03-28,Wales,Wrexham,utla,W06000006,,
2020-03-27,Wales,Wrexham,utla,W06000006,,
2020-03-26,Wales,Wrexham,utla,W06000006,,
2020-03-25,Wales,Wrexham,utla,W06000006,,
2020-03-24,Wales,Wrexham,utla,W06000006,,
2020-03-23,Wales,Wrexham,utla,W06000006,,
2020-03-22,Wales,Wrexham,utla,W06000006,,
2020-03-21,Wales,Wrexham,utla,W06000006,,
2020-03-20,Wales,Wrexham,utla,W06000006,2,
2020-03-19,Wales,Wrexham,utla,W06000006,,
2020-03-18,Wales,Wrexham,utla,W06000006,,
2020-03-17,Wales,Wrexham,utla,W06000006,2,
2020-03-16,Wales,Wrexham,utla,W06000006,2,
2020-03-15,Wales,Wrexham,utla,W06000006,1,
2020-03-14,Wales,Wrexham,utla,W06000006,1,
2020-03-13,Wales,Wrexham,utla,W06000006,1,
2020-03-12,Wales,Wrexham,utla,W06000006,1,
2020-03-11,Wales,Wrexham,utla,W06000006,0,
2020-03-10,Wales,Wrexham,utla,W06000006,0,
2020-03-09,Wales,Wrexham,utla,W06000006,0,
2020-03-08,Wales,Wrexham,utla,W06000006,0,
2020-03-07,Wales,Wrexham,utla,W06000006,0,
2020-03-06,Wales,Wrexham,utla,W06000006,0,
2020-03-05,Wales,Wrexham,utla,W06000006,0,
2020-03-04,Wales,Wrexham,utla,W06000006,0,
2020-03-03,Wales,Wrexham,utla,W06000006,0,
2020-03-02,Wales,Wrexham,utla,W06000006,0,
2020-03-01,Wales,Wrexham,utla,W06000006,0,
2020-02-29,Wales,Wrexham,utla,W06000006,0,
2020-02-28,Wales,Wrexham,utla,W06000006,0,
