countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BOL,South America,Bolivia,2020-07-03,36818,1290,1056,1320,49,55,3154,111,91,113,4,5,1,,,,,,,,,2219,81786,7,0,1879,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-04,38071,1253,1056,1378,58,58,3261,107,91,118,5,5,1,,,,,,,,,2172,83958,7,0,1869,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-05,39297,1226,1110,1434,56,60,3366,105,95,123,5,5,1,,,,,,,,,2920,86878,7,0,2092,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-06,40509,1212,1198,1476,42,58,3470,104,103,126,4,5,1,,,,,,,,,1940,88818,8,0,2221,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-07,41545,1036,1189,1530,54,58,3559,89,102,131,5,5,1,,,,,,,,,1833,90651,8,0,2169,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-08,42984,1439,1251,1577,47,54,3682,123,107,135,4,5,1,,,,,,,,,2177,92828,8,0,2202,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-09,44113,1129,1226,1638,61,52,3779,97,105,140,5,4,1,,,,,,,,,2031,94859,8,0,2185,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-10,45565,1452,1250,1702,64,55,3903,124,107,146,5,5,1,,,,,,,,,2196,97055,8,0,2181,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-11,47200,1635,1304,1754,52,54,4044,140,112,150,4,5,1,,,,,,,,,2699,99754,9,0,2257,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-12,48187,987,1270,1807,53,53,4128,85,109,155,5,5,1,,,,,,,,,1869,101623,9,0,2106,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-13,49250,1063,1249,1866,59,56,4219,91,107,160,5,5,1,,,,,,,,,1705,103328,9,0,2073,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-14,50867,1617,1332,1898,32,53,4358,139,114,163,3,5,1,,,,,,,,,2449,105777,9,0,2161,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-15,52218,1351,1319,1942,44,52,4473,116,113,166,4,4,1,,,,,,,,,2460,108237,9,0,2201,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-16,54156,1938,1435,1984,42,49,4639,166,123,170,4,4,1,,,,,,,,,2875,111112,10,0,2322,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-17,56102,1946,1505,2049,65,50,4806,167,129,176,6,4,1,,,,,,,,,3070,114182,10,0,2447,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-18,58138,2036,1563,2106,57,50,4981,174,134,180,5,4,1,,,,,,,,,2982,117164,10,0,2487,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-19,59582,1444,1628,2151,45,49,5104,124,139,184,4,4,1,,,,,,,,,2600,119764,10,0,2592,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-20,60991,1409,1677,2218,67,50,5225,121,144,190,6,4,1,,,,,,,,,2023,121787,10,0,2637,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-21,62357,1366,1641,2273,55,54,5342,117,141,195,5,5,1,,,,,,,,,2548,124335,11,0,2651,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-22,64135,1778,1702,2328,55,55,5494,152,146,199,5,5,1,,,,,,,,,2832,127167,11,0,2704,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-23,65252,1117,1585,2407,79,60,5590,96,136,206,7,5,1,,,,,,,,,2240,129407,11,0,2614,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-24,66456,1204,1479,2473,66,61,5693,103,127,212,6,5,1,,,,,,,,,1935,131342,11,0,2451,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-25,68281,1825,1449,2535,62,61,5849,156,124,217,5,5,1,,,,,,,,,3427,134769,12,0,2515,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-26,69429,1148,1407,2583,48,62,5948,98,121,221,4,5,1,,,,,,,,,2156,136925,12,0,2452,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-27,71181,1752,1456,2647,64,61,6098,150,125,227,5,5,1,,,,,,,,,2941,139866,12,0,2583,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-28,72327,1146,1424,2720,73,64,6196,98,122,233,6,5,1,,,,,,,,,2252,142118,12,0,2540,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-29,73534,1207,1343,2808,88,69,6299,103,115,241,8,6,1,,,,,,,,,2035,144153,12,0,2427,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-30,75234,1700,1426,2894,86,70,6445,146,122,248,7,6,1,,,,,,,,,3305,147458,13,0,2579,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-31,76789,1555,1476,2977,83,72,6578,133,126,255,7,6,1,,,,,,,,,3012,150470,13,0,2733,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-01,78793,2004,1502,3064,87,76,6750,172,129,262,7,6,1,,,,,,,,,3484,153954,13,0,2741,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-02,80153,1360,1532,3153,89,81,6867,117,131,270,8,7,1,,,,,,,,,2970,156924,13,0,2857,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-03,81846,1693,1524,3228,75,83,7012,145,131,277,6,7,1,,,,,,,,,2903,159827,14,0,2852,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-04,83361,1515,1576,3320,92,86,7141,130,135,284,8,7,1,,,,,,,,,2834,162661,14,0,2935,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-05,85141,1780,1658,3385,65,82,7294,152,142,290,6,7,1,,,,,,,,,3443,166104,14,0,3136,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-06,86423,1282,1598,3465,80,82,7404,110,137,297,7,7,1,,,,,,,,,2459,168563,14,0,3015,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-07,87891,1468,1586,3524,59,78,7529,126,136,302,5,7,1,,,,,,,,,3140,171703,15,0,3033,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-08,89055,1164,1466,3587,63,75,7629,100,126,307,5,6,1,,,,,,,,,2438,174141,15,0,2884,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-09,89999,944,1407,3640,53,70,7710,81,120,312,5,6,1,,,,,,,,,2167,176308,15,0,2769,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-10,91635,1636,1398,3712,72,69,7850,140,120,318,6,6,1,,,,,,,,,3245,179553,15,0,2818,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-11,93328,1693,1424,3761,49,63,7995,145,122,322,4,5,1,,,,,,,,,3759,183312,16,0,2950,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-12,95071,1743,1419,3827,66,63,8145,149,122,328,6,5,1,,,,,,,,,3652,186964,16,0,2980,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-13,96459,1388,1434,3884,57,60,8263,119,123,333,5,5,1,,,,,,,,,2470,189434,16,0,2982,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-14,97950,1491,1437,3939,55,59,8391,128,123,337,5,5,1,,,,,,,,,2991,192425,16,0,2960,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-15,99146,1196,1442,4003,64,59,8494,102,123,343,5,5,1,,,,,,,,,3552,195977,17,0,3119,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-16,100344,1198,1478,4058,55,60,8596,103,127,348,5,5,1,,,,,,,,,2721,198698,17,0,3199,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-17,101223,879,1370,4123,65,59,8672,75,117,353,6,5,1,,,,,,,,,1513,200211,17,0,2951,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-18,103019,1796,1384,4172,49,59,8825,154,119,357,4,5,1,,,,,,,,,4607,204818,18,0,3072,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-19,105050,2031,1426,4233,61,58,8999,174,122,363,5,5,1,,,,,,,,,3820,208638,18,0,3096,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-20,106065,1015,1372,4305,72,60,9086,87,118,369,6,5,1,,,,,,,,,2680,211318,18,0,3126,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-21,107435,1370,1355,4366,61,61,9204,117,116,374,5,5,1,,,,,,,,,2595,213913,18,0,3070,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-22,108427,992,1326,4442,76,63,9289,85,114,381,7,5,1,,,,,,,,,2566,216479,19,0,2929,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-23,109149,722,1258,4509,67,64,9351,62,108,386,6,6,1,,,,,,,,,2385,218864,19,0,2881,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-24,110148,999,1275,4578,69,65,9436,86,109,392,6,6,1,,,,,,,,,2222,221086,19,0,2982,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-25,110999,851,1140,4664,86,70,9509,73,98,400,7,6,1,,,,,,,,,2114,223200,19,0,2626,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-26,112094,1095,1006,4726,62,70,9603,94,86,405,5,6,1,,,,,,,,,2274,225474,19,0,2405,0,0,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-27,113129,1035,1009,4791,65,69,9691,89,86,410,6,6,1,,,,,,,,,3869,229343,20,0,2575,0,0,3,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-28,114409,1280,996,4846,55,69,9801,110,85,415,5,6,1,,,,,,,,,3632,232975,20,0,2723,0,0,3,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-29,115354,945,990,4938,92,71,9882,81,85,423,8,6,1,,,,,,,,,2615,235590,20,0,2730,0,0,3,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-30,115968,614,974,4966,28,65,9935,53,83,425,2,6,1,,,,,,,,,,,,,2630,0,0,3,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-08-31,116598,630,921,5027,61,64,9989,54,79,431,5,5,1,,,,,,,,,,238965,20,,2554,0,0,3,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-01,117267,669,895,5101,74,62,10046,57,77,437,6,5,1,,,,,,,,,1693,240658,21,0,2494,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-02,117928,661,833,5203,102,68,10103,57,71,446,9,6,1,,,,,,,,,2166,242824,21,0,2479,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-03,118781,853,807,5288,85,71,10176,73,69,453,7,6,1,,,,,,,,,2426,245250,21,0,2272,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-04,119580,799,739,5343,55,71,10244,68,63,458,5,6,1,,,,,,,,,2286,247536,21,0,2080,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-05,120241,661,698,5398,55,66,10301,57,60,462,5,6,1,,,,,,,,,2770,250306,21,0,2102,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-06,120769,528,686,5398,0,62,10346,45,59,462,0,5,1,,,,,,,,,1625,251931,22,0,2093,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-07,121604,835,715,7054,1656,290,10418,72,61,604,142,25,1,,,,,,,,,2557,254488,22,0,2218,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-08,122308,704,720,7097,43,285,10478,60,62,608,4,24,1,,,,,,,,,2737,257225,22,0,2367,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-09,123345,1037,774,7146,49,278,10567,89,66,612,4,24,1,,,,,,,,,2691,259916,22,0,2442,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-10,124205,860,775,7193,47,272,10640,74,66,616,4,23,1,,,,,,,,,3985,263901,23,0,2664,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-11,125172,967,799,7250,57,272,10723,83,68,621,5,23,1,,,,,,,,,2637,266538,23,0,2715,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-12,125982,810,820,7297,47,271,10793,69,70,625,4,23,1,,,,,,,,,3090,269628,23,0,2760,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-13,126791,809,860,7344,47,278,10862,69,74,629,4,24,1,,,,,,,,,1895,271523,23,0,2799,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-14,127619,828,859,7394,50,49,10933,71,74,633,4,4,1,,,,,,,,,1513,273036,23,0,2650,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-15,128286,667,854,7447,53,50,10990,57,73,638,5,4,1,,,,,,,,,2925,275961,24,0,2677,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-16,128872,586,790,7478,31,47,11040,50,68,641,3,4,1,,,,,,,,,1684,277645,24,0,2533,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-17,129419,547,745,7511,33,45,11087,47,64,643,3,4,1,,,,,,,,,2196,279841,24,0,2277,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-18,130051,632,697,7550,39,43,11141,54,60,647,3,4,1,,,,,,,,,2300,282141,24,0,2229,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-19,130470,419,641,7586,36,41,11177,36,55,650,3,4,1,,,,,,,,,1651,283792,24,0,2023,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-20,130676,206,555,7617,31,39,11195,18,48,653,3,3,1,,,,,,,,,766,284558,24,0,1862,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-21,130986,310,481,7654,37,37,11221,27,41,656,3,3,1,,,,,,,,,1097,285655,24,0,1803,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-22,131453,467,452,7693,39,35,11261,40,39,659,3,3,1,,,,,,,,,1605,287260,25,0,1614,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-23,131990,537,445,7731,38,36,11307,46,38,662,3,3,1,,,,,,,,,1870,289130,25,0,1641,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-24,132618,628,457,7765,34,36,11361,54,39,665,3,3,1,,,,,,,,,1871,291001,25,0,1594,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-25,133222,604,453,7800,35,36,11413,52,39,668,3,3,1,,,,,,,,,1571,292572,25,0,1490,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-26,133592,370,446,7828,28,35,11445,32,38,671,2,3,1,,,,,,,,,1461,294033,25,0,1463,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-27,133901,309,461,7858,30,34,11471,26,39,673,3,3,1,,,,,,,,,850,294883,25,0,1475,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-28,134223,322,462,7900,42,35,11499,28,40,677,4,3,1,,,,,,,,,1040,295923,25,0,1467,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-29,134641,418,455,7931,31,34,11534,36,39,679,3,3,1,,,,,,,,,1178,297101,25,0,1406,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-09-30,135311,670,474,7965,34,33,11592,57,41,682,3,3,1,,,,,,,,,1896,298997,26,0,1410,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-01,135716,405,443,8001,36,34,11626,35,38,685,3,3,1,,,,,,,,,1412,300409,26,0,1344,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-02,136219,503,428,8045,44,35,11670,43,37,689,4,3,1,,,,,,,,,2098,302507,26,0,1419,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-03,136569,350,425,8073,28,35,11700,30,36,692,2,3,1,,,,,,,,,1466,303973,26,0,1420,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-04,136868,299,424,8101,28,35,11725,26,36,694,2,3,1,,,,,,,,,765,304738,26,0,1408,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-05,137107,239,412,8129,28,33,11746,20,35,696,2,3,1,,,,,,,,,989,305727,26,0,1401,0,0,3,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-06,137468,361,404,8156,27,32,11777,31,35,699,2,3,1,,,,,,,,,1218,306945,26,0,1406,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-07,137706,238,342,8192,36,32,11797,20,29,702,3,3,1,,,,,,,,,1425,308370,26,0,1339,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-08,137969,263,322,8228,36,32,11819,23,28,705,3,3,1,,,,,,,,,1139,309509,27,0,1300,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-09,138226,257,287,8262,34,31,11841,22,25,708,3,3,1,,,,,,,,,1262,310771,27,0,1181,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-10,138463,237,271,8292,30,31,11862,20,23,710,3,3,1,,,,,,,,,967,311738,27,0,1109,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-11,138574,111,244,8308,16,30,11871,10,21,712,1,3,1,,,,,,,,,521,312259,27,0,1074,0,0,4,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-12,138695,121,227,8326,18,28,11882,10,19,713,2,2,1,,,,,,,,,723,312982,27,0,1036,0,0,5,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-13,138922,227,208,8351,25,28,11901,19,18,715,2,2,1,,,,,,,,,1251,314233,27,0,1041,0,0,5,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-14,139141,219,205,8377,26,26,11920,19,18,718,2,2,1,,,,,,,,,1166,315399,27,0,1004,0,0,5,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-15,139319,178,193,8407,30,26,11935,15,17,720,3,2,1,,,,,,,,,964,316363,27,0,979,0,0,5,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-16,139562,243,191,8439,32,25,11956,21,16,723,3,2,1,,,,,,,,,1170,317533,27,0,966,0,0,5,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-17,139710,148,178,8463,24,24,11969,13,15,725,2,2,1,,,,,,,,,1002,318535,27,0,971,0,0,6,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-10-18,139771,61,171,8481,18,25,11974,5,15,727,2,2,1,,,,,,,,,391,318926,27,0,952,0,0,6,tests performed,,,,,,,,,,81,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
